latest,https://download.oracle.com/otn-pub/otn_software/db-free/,oracle-ai-database-free-26ai-23.26.2-1.el9.x86_64.rpm,f3793ecbf9f182fd92f53d1134f2c113c082954c4efd5e573e2d9cba5182bc7e
23.26.2,https://download.oracle.com/otn-pub/otn_software/db-free/,oracle-ai-database-free-26ai-23.26.2-1.el9.x86_64.rpm,f3793ecbf9f182fd92f53d1134f2c113c082954c4efd5e573e2d9cba5182bc7e
23.26.1,https://download.oracle.com/otn-pub/otn_software/db-free/,oracle-ai-database-free-26ai-23.26.1-1.el9.x86_64.rpm,f30a4b847616c3081aa50e9de2efb6a7d42e93ba55258ae0a98744456cd23992
23.26.0,https://download.oracle.com/otn-pub/otn_software/db-free/,oracle-ai-database-free-26ai-23.26.0-1.el9.x86_64.rpm,4dbbda72e57951297aee67049da5a735ca8a00c606971290d5ff1ddd44d1deb8
