latest,https://download.oracle.com/otn-pub/otn_software/db-free/,oracle-database-free-23ai-23.9-1.el9.x86_64.rpm,35a5b2e4065747eea3258d4f0c8d9a6e5440a818945da183fc631750cce4d999
23.9.0,https://download.oracle.com/otn-pub/otn_software/db-free/,oracle-database-free-23ai-23.9-1.el9.x86_64.rpm,35a5b2e4065747eea3258d4f0c8d9a6e5440a818945da183fc631750cce4d999
23.8.0,https://download.oracle.com/otn-pub/otn_software/db-free/,oracle-database-free-23ai-23.8-1.el9.x86_64.rpm,36dd7d1208ef212ebab672b2ddc42b7bcd08b07eeb5b7387dc0bcb3a4ef225a5
23.7.0,https://download.oracle.com/otn-pub/otn_software/db-free/,oracle-database-free-23ai-1.0-1.el9.x86_64.rpm,82ef77041a2dba635f11ed08d472f9d8ca8ad41d6e6fcd179445b152e857639c
